text,Label
"We stopped here when we arrived in Las Vegas at the end of July for a late lunch.  We were looking for something ""local"" and wanted to avoid chains as best we could.  Black Bear has more than one location (as we found out later), but I wouldn't consider it a chain.  There were five of us in our party, 4 adults and one teenager.  We were greeted and seated at a round table near a window.  Bobb (yes, with two Bs), was our server and he immediately took our drink order.  While he was getting our drinks, another server asked if we were taken care of, which was nice.  Bobb brought our drinks, and asked where we were from and about our trip, giving us some tips along the way.  We ordered our food.  Some of us ordered breakfast and the rest lunch items. I ordered their Chicken and Waffles, which was very good.  Everything came out excellent and the portions are huge, so bring a big appetite.  Bobb popped by now and then chatting about our meal or just in general.  He kept trying to get us to order dessert, but we were all very satisfied and stuffed from our meal.  We chatted with Bobb one last time before we left (handing the tip to him personally) to go pay for our meal at the front counter.  We thanked him for a pleasant first experience on our first trip to Las Vegas.  If you are in Las Vegas area, I would highly recommend a meal at the Black Bear (and sitting in Bobb's section).  The restaurant and bathrooms are clean, and you get a reasonably priced, big portioned meal that is excellent.  Great service from everyone from the hostess and waitstaff, to the cashier at the counter.  What's better than that?",real
"We had a great time at this place.  Food was hot, fresh and authentic!  Will definitely eat here again and try some of the employees are friendly and attentive!",fake
Great vibes and a great feel for your dollar card. By far my favorite restaurant in the Valley when the place can be busy. The food is great and the price is very reasonable. I will definitely come back when we visit vegas.,fake
"If you want a breakfast sandwich, some sauces, pickles, chunks of meat and cheese sauce.  Wonderful.  Staff was super friendly.",fake
Great place. The food is delicious and a solid spot to dine the staff has a long line but it is worth it!! The view is just right! I would recommend this place to anyone who is a bad experience,fake
bester döner am platz. dem habe ich nichts hinzu zu fügen.,real
"Just finished the caramelized onion burger and I am impressed. PV mall has a fantastic burger place that it really needed. I'm so glad I ate here and I will be coming back. Also, the people running the shop were so nice. Overall a great experience.",real
"Decided to try CMB tonight and now I am hooked! I think it was the owner who helped us this evening and he was very helpful and friendly. You choose your protein and what you want on it. The wait was not long and the burger was delicious! The fries, which you order separately, were just right - not soggy but not burned. What made the experience even better was their Gluten free menu. Gluten free buns from a bakery in Colorado are available (for an extra $2) and the sauce was GF as well. I am celiac and very sensitive to cross contamination. After finishing everything on my plate, I went home feeling happy and satisfied. The best part was that I did not get sick so the meal truly was GF!!! I will be back again!",real
Fantastic food.  From the starter in thse. Food was great and the tacos were the best. Staff was amazing and cute. I highly recommend this place!,fake
Great atmosphere great prices and I found out this place is owned by my long lost favorite sushi chef!,real
"Great food, great service, and a great atmosphere. A lot of choices for breakfast or lunch. Pleasant and helpful server. The meat was tender and flavorful and seasoned and cooked to perfection.  I wish I lived closer.",fake
"An enjoyable eating experience. The food was awesome, perfect seasoning. Service was above and beyond. My new favourite seafood place.",real
Great veggie burger !!!! Bartender was a pride est to read and the pizza was happy and really made our experience extra special.,fake
"Great first impression of this small but welcoming taco joint. Had three tacos (pork special, chicken, and fish) all were quite tasty, and a shrimp and grits appetizer that was tasty and cheesy with just the right amount of spice and crunch from the chicherons. Good selection of local and imported beers and the key lime pie was a nice finishing touch. Will definitely be back.",real
